r_1,r_2,a_0,a_1,a_2,logReturn
9.87191667022000e-03,9.83357147322000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-8.92829842441065e-03
2.50285055853000e-03,-1.08061336172000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.33983424363688e-02
-3.02487980244000e-03,-7.00765653907000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-3.99072911394875e-03
4.34952010870000e-03,-4.30965128178000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-8.69687985558181e-03
-1.68495597545000e-02,-9.01735589483000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,7.80169136750624e-03
-6.46444525454000e-03,-1.93343144446000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,4.52077966938382e-03
1.48436938216000e-02,2.12533863821000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.27999258303620e-02
5.21600569801000e-03,7.63896662921000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.42590105119446e-03
-2.17218689598000e-04,-1.98211594135000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.76334165064596e-03
-1.95110430603000e-03,5.92938324556000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.91170269546802e-03
4.23037695839000e-03,-1.10129962184000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.51283602808102e-02
-8.55221445829000e-03,-1.85759364745000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.00742977731213e-02
-6.43906051522000e-03,-4.81010213049000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,5.94037130727506e-03
3.24192636805000e-03,-2.44333906876000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.80654943483080e-02
3.20667822077000e-03,-1.20830309008000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.54078020076977e-02
3.88899518880000e-03,-3.28591938693000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-4.22650623499126e-03
-2.84280072485000e-03,7.04907014487000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,9.84326657716133e-03
-1.64441695867000e-02,-7.57630422637000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,8.82877676062981e-03
-8.49114415811000e-03,-2.01390169335000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.17162406576226e-02
-1.62232962876000e-02,-1.27596050883000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.45770643653649e-03
-6.77097977827000e-03,1.00779296488000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.67085410610888e-02
-4.39758150061000e-03,-8.42506604455000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-4.03561670192024e-03
1.14418485518000e-02,1.28773768502000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.43449891267604e-03
-6.54746394289000e-03,3.34846301591000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,9.84728292886352e-03
-7.58851769030000e-03,1.22833451534000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.96769947417016e-02
5.90912305450000e-03,-1.98361771124000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.60825107225036e-02
-2.69068701376000e-03,-1.83690449004000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.55567221520219e-02
5.08269400772000e-03,-3.74683940269000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.79078102356047e-03
-2.51111144222000e-03,-1.04483800278000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-7.96893638373542e-03
5.70621889526000e-03,5.79203850428000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,8.58159267281267e-05
1.84625937461000e-02,9.52122173754000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-8.98158596670042e-03
9.07606257519000e-04,3.67565714537000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.76422689004703e-03
9.93723978165000e-03,-3.92635295859000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.39605898713252e-02
1.43433755432000e-02,-3.37030736945000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.78724478624947e-02
-3.78279034438000e-03,-1.86896933277000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.50191275385384e-02
-2.44265727752000e-03,2.20362999323000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.65711481505680e-03
-7.19768788294000e-03,1.00423634594000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.70931278983755e-02
1.75356831803000e-02,7.56630493392000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.92001182561031e-03
-3.86316481719000e-03,-1.12459674275000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-7.41019037975956e-03
-7.83907431290000e-03,-1.05268188605000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.69136301811381e-03
2.44529734696000e-03,-6.62890547986000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-9.11562417282591e-03
3.59531896629000e-03,-5.99307443989000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-9.63465802332082e-03
-1.15703761749000e-02,-2.21429080526000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.06288181701172e-02
8.79158450403000e-03,-1.98296688763000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.08330172117517e-02
-3.84787304339000e-03,7.42736451393000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.12121458725431e-02
-6.28778217315000e-03,-6.63446396605000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-3.46741900925388e-04
1.60938085326000e-02,7.79031831683000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-8.33815622326511e-03
8.31609249184000e-03,-8.16220558428000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.66155753833781e-02
-1.14298906797000e-02,-9.61305462460000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.81518760481513e-03
1.53569103579000e-03,4.80447519780000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.26345330085853e-03
-3.65098501598000e-03,-1.41299356092000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.05342413949047e-02
1.32756195127000e-02,5.88341616030000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,7.36501492324805e-03
-9.07158903488000e-04,9.41611555492000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.85048154434630e-03
1.16416341208000e-02,3.29250719375000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.15131960581146e-02
2.46893675194000e-03,-6.82471625752000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.25073273548309e-03
-1.36341372680000e-02,-7.35408034181000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-6.29985943447546e-03
-7.75798763827000e-03,-1.61509905182000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-8.42842245222005e-03
-9.45868757061000e-03,1.52244057598000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.49928283142728e-02
-4.19426873283000e-03,-9.75902092256000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.21319878372752e-03
-4.96138299734000e-03,1.85477360236000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,6.79303162712177e-03
-1.14436788205000e-02,3.28242960177000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.46187321603837e-02
1.29927936933000e-03,-1.91669654834000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.06785805810485e-02
1.09932347419000e-02,-1.46937949155000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.53626608943482e-02
-2.41256400983000e-02,-1.52907182180000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,8.79612231792282e-03
-5.70873905398000e-03,-4.53100855124000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.17703752221435e-03
9.15919037799000e-03,2.16527539214000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.24161629841884e-02
1.93505378117000e-02,1.33328376472000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-6.03587949064886e-03
1.30858767617000e-02,2.05074053436000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,7.39412454170767e-03
-7.83183257077000e-03,-3.51715401357000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.77203919456683e-02
1.10646271764000e-02,2.04622535634000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,9.35374341244296e-03
9.14754225344000e-03,-3.49458477163000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-4.50950589554100e-02
-1.64084544258000e-03,-2.28374311341000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.14244591601213e-02
-9.57866122293000e-03,-8.23654705114000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.34121434159151e-03
-3.40687478914000e-03,-5.86900998014000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.81600512430835e-03
1.93364929070000e-02,4.27364448502000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.51774453502542e-02
-1.02758136779000e-02,2.67751328344000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.28701501294273e-02
-2.89028199260000e-03,-1.58720349563000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.28982122353097e-02
1.02074612382000e-02,1.14049778592000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.19823421697471e-03
-1.45319077265000e-02,-6.53766437755000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.02636863844684e-03
-8.98943447113000e-03,-8.07333402099000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.16520326609653e-04
6.87018113820000e-03,-1.91568701113000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.63717490820649e-02
-1.35065964550000e-02,-4.79965744248000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,8.66925221878637e-03
-6.08997876393000e-03,-8.30356780410000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.21604264991385e-03
-1.14024920923000e-03,8.61984082513000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.00023149426415e-03
1.26153952586000e-02,1.95108607760000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,6.87180052021447e-03
1.21547922091000e-02,1.55759001762000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.41526928994587e-03
-7.11626933574000e-03,9.78828277527000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.67632602637908e-02
1.06185193804000e-02,-2.40292555150000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.31069671726419e-02
-2.28430212713000e-02,-2.59260439260000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.07827988589747e-03
1.34449888805000e-03,7.98587032462000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-5.46060919718143e-04
7.65577554184000e-03,-4.54577668923000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.22766022790238e-02
8.26474366694000e-03,2.06826672352000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.23414535703038e-02
-1.33551876233000e-02,-7.76469047729000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.25002637177406e-02
-9.43764236123000e-05,3.46676466605000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.56749704671901e-03
8.41604132751000e-03,6.91705947608000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.49785949958452e-03
7.23638897428000e-03,1.27510005542000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,5.49946178079929e-03
3.25595262346000e-03,-1.94251100768000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.24276716937464e-02
2.09544526639000e-03,-2.10622685324000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.28936430230905e-02
-6.35065416677000e-04,-3.06169163935000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.42368671968378e-03
1.40853861046000e-02,7.89763231305000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-6.20697728121611e-03
-1.83620565837000e-02,-8.28025927988000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.01329628062262e-02
-7.26096806914000e-03,-7.74597987999000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.84894230638582e-04
-1.46676051788000e-03,-2.60097481313000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.42466474196809e-02
-1.65395387130000e-02,-5.90341376863000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.06930928263725e-02
1.09321675584000e-03,1.50435082131000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.38538817358636e-02
1.42519614144000e-03,4.01409578303000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.58555421365363e-03
5.07856328784000e-04,6.00875969207000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,5.48582865213131e-03
-1.95253581281000e-02,-1.53840177756000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,4.13278860487700e-03
6.95564685107000e-04,4.56894713197000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.86590021587773e-03
-9.75067192509000e-04,2.63274367339000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.60131832749145e-03
2.34200827063000e-05,9.79440368197000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,9.72355623012671e-03
-5.24484134963000e-03,5.56004984444000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,5.78408620901614e-03
-2.73148444851000e-03,-7.96807889611000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.22293116551654e-03
-2.62930274856000e-02,-1.64469144451000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.89490656002758e-03
1.42426692889000e-02,-2.44729755928000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.65522198999169e-02
-5.86839863671000e-03,-1.98575347217000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.89020219847312e-03
-1.52748558064000e-02,2.34828529021000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.77802775432150e-02
-7.01740893542000e-03,-1.06301484659000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.60622926224642e-03
-9.61088964990000e-03,1.05620500850000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.03791920072711e-02
-1.04672226165000e-02,-1.59348653287000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.45274941660180e-03
2.96047145605000e-02,1.21359619905000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.73179278581371e-02
5.03465740968000e-03,-1.98764343539000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.52266242068671e-02
-6.48925518631000e-03,-6.68922897608000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.99993787194307e-04
2.93849358851000e-03,-2.47619921569000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.80913797505340e-02
-5.16754121882000e-03,-4.55434201159000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,6.13011277417829e-04
1.71102104769000e-02,8.02492578699000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.64421522786912e-02
-1.53055291976000e-02,-9.04533369832000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,6.24068187250350e-03
-1.63968050713000e-02,-4.82136411046000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.15089580978961e-02
3.34087869966000e-03,2.59502982090000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.23576149545472e-02
-1.56451000360000e-02,1.51104828049000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.12384624073467e-02
5.83680311631000e-03,1.44848856553000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.68569420766725e-03
-3.70562572931000e-04,-8.56491874502000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.16096472579834e-03
-6.85100498863000e-03,4.81538486262000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.15988622201677e-02
9.09539495232000e-03,1.03386924361000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.24252522949162e-03
-9.01932133070000e-03,-6.90235582969000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.11472788695516e-03
-1.78672915242000e-02,5.84742187754000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.34378876074591e-02
7.90594019923000e-03,7.24267477434000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-6.63485482711840e-04
-2.23331073086000e-02,-3.19524330304000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-9.66589028923909e-03
-1.65992102328000e-02,-2.26228248459000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-6.04182976380490e-03
-2.78819111231000e-02,-1.52677708820000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.25352447472049e-02
-8.35314527634000e-03,-1.99133756819000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.16275693412048e-02
6.14127407080000e-03,1.67529428747000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.05557602209453e-02
8.34574005904000e-03,-2.93404677181000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.13438860995495e-02
-1.74981366852000e-02,-3.83495950919000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.35706775772697e-02
-6.81366110985000e-03,2.33520593995000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.06300679664572e-02
-1.67554217053000e-03,1.85210682092000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.04033502814319e-02
-1.17048484611000e-02,1.48938707370000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.32820527700209e-02
2.10198580881000e-03,-1.07554877341000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.27755179767329e-02
-1.53889493951000e-02,-1.59527297646000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-5.63939353409997e-04
9.20604449692000e-03,-1.92492399193000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-9.44298184152034e-03
4.34538112393000e-03,-1.08769687401000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-5.44789084346494e-03
1.78578719011000e-03,6.08529959200000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,4.29029590662328e-03
8.65913365284000e-05,7.45560286015000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,7.34199301017139e-03
-5.06065505607000e-04,1.73067142125000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.79733367812366e-02
-1.45383838607000e-02,-9.47356398592000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.07768954840522e-03
8.11853067828000e-03,-2.18621242961000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.02520111924742e-02
-1.09264578919000e-02,-9.43801346638000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,9.93315896836785e-03
-1.49875622142000e-02,-1.33113586207000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.67480033213895e-03
8.30653076140000e-03,8.36198488408000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,5.54525851570231e-05
-9.14339085540000e-03,-1.26443047281000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.49479993914257e-03
6.36982771808000e-03,-1.25447477775000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.87379190244337e-02
-5.99483864886000e-03,4.00420398012000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,9.94938296061982e-03
-3.67739186612000e-03,-1.25207718708000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-8.88271476281940e-03
6.75287865625000e-03,2.04720256740000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.36258914765784e-02
-1.36226843534000e-03,-3.55882801075000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.19415066532399e-03
1.70699632813000e-03,6.05088566394000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.35335143457295e-03
-1.97890750459000e-04,8.54442316145000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,8.70432115481162e-03
-6.39355115073000e-03,3.93283358888000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.03800717655743e-02
-1.33734328240000e-02,-6.53690696946000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,6.81326277722837e-03
4.93291962455000e-03,1.70398765132000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-3.23415622293642e-03
-9.88266124451000e-03,3.24098700672000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.30382792700029e-02
1.32966068406000e-02,1.86440624655000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,5.33320875118457e-03
3.01314807523000e-03,-1.31048040343000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.59894370138282e-02
3.42676866509000e-03,1.14578756874000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,7.99902931419309e-03
-2.78195189615000e-03,-8.74721740651000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.94754375577967e-03
5.57201282798000e-03,-6.64365338184000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.21416570637814e-02
-7.76456546429000e-03,-1.54725612364000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,7.67844094785198e-03
-8.95819131456000e-03,4.31586162944000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.33629406612845e-02
-1.65025732740000e-02,2.78000532171000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.90990255085540e-02
1.93696323059000e-03,1.13810356119000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,9.39975592976581e-03
1.62241956462000e-03,-6.51646725719000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-8.17218837596650e-03
2.49133780376000e-02,3.35151995468000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,8.56503663664817e-03
2.76563749186000e-03,1.59461539344000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.32681503412047e-02
3.91031520085000e-03,2.43689496247000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.06708111710861e-02
3.63679041286000e-03,4.10889515658000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.72216220251583e-04
1.16785690352000e-02,2.23031773900000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.06814524958206e-02
3.65617435539000e-04,-6.60084281533000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.94230657883740e-03
-1.50126502747000e-02,-2.75160382879000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.24258661788352e-02
-9.33508090752000e-05,-6.88821544334000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.77188358491156e-03
-2.38537549311000e-02,-4.31101096255000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.93542365571640e-02
-1.71139253065000e-02,6.91060902120000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.43178305158403e-02
-8.27134150780000e-03,-1.60272241339000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,7.72596038445632e-03
5.69877264946000e-03,-6.96909932741000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.25883057386703e-02
5.06128407485000e-03,1.42451619241000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,9.14196247805874e-03
-1.05556609540000e-02,-1.25654599761000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,9.25614437374569e-03
3.36489968290000e-03,1.05523631579000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,7.16175676326928e-03
1.26575887629000e-02,2.73044316855000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-9.97674825239804e-03
-6.88086747115000e-03,1.62926180521000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,8.47412226487278e-03
1.00365365814000e-03,-1.48316491374000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.59620207277664e-02
4.74678830588000e-03,3.19433225087000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.68332799241332e-02
-1.13900205619000e-02,-2.67198741286000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,8.68025053264993e-03
-3.70139001573000e-03,1.05893479979000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.43938340006537e-02
2.96376631905000e-03,-1.11295645092000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.39949431702976e-02
