Date,Open,High,Low,Close,Volume,Adj Close
2004-06-21,113.75,114.139999,113.129997,113.199997,25284000,89.078601
2004-06-18,113.269997,114.220001,113.18,113.629997,31799800,89.416974
2004-06-17,113.849998,114.07,113.330002,113.830002,28402400,89.248581
2004-06-16,114.00,114.199997,113.699997,114.00,26633400,89.381868
2004-06-15,113.900002,114.449997,113.510002,114.019997,37445000,89.397547
2004-06-14,113.82,113.849998,112.870003,113.220001,34633000,88.770309
2004-06-10,114.040001,114.349998,113.93,114.349998,21711000,89.656285
2004-06-09,114.510002,114.699997,113.720001,113.790001,36737600,89.217218
2004-06-08,114.370003,114.919998,114.169998,114.860001,32846500,90.056153
2004-06-07,113.43,114.809998,113.419998,114.699997,31643800,89.930702
2004-06-04,112.980003,113.580002,112.709999,112.980003,32739500,88.582139
2004-06-03,112.809998,113.190002,112.07,112.089996,38688300,87.884327
2004-06-02,113.029999,113.480003,112.459999,113.129997,39774200,88.699742
2004-06-01,112.459999,112.860001,111.870003,112.709999,41044700,88.370441
2004-05-28,112.730003,112.879997,112.360001,112.860001,23367200,88.48805
2004-05-27,112.540001,113.029999,112.059998,112.870003,45306900,88.495892
2004-05-26,111.660004,112.290001,111.510002,112.239998,35977000,88.001936
2004-05-25,109.900002,111.980003,109.599998,111.849998,48668000,87.696157
2004-05-24,110.529999,110.760002,109.68,110.269997,40961500,86.457354
2004-05-21,109.970001,110.550003,109.470001,109.809998,47480400,86.096691
2004-05-20,109.449997,109.870003,109.040001,109.620003,38082900,85.947725
2004-05-19,110.50,111.18,109.150002,109.269997,54804100,85.673302
2004-05-18,109.489998,109.940002,109.330002,109.650002,30193100,85.971246
2004-05-17,108.889999,109.50,108.410004,109.099998,55020400,85.540015
2004-05-14,109.949997,110.739998,109.269997,110.040001,54123100,86.277025
2004-05-13,109.760002,110.809998,109.629997,109.989998,57393700,86.23782
2004-05-12,109.57,110.540001,108.059998,110.449997,90830500,86.598483
2004-05-11,109.459999,110.050003,109.330002,109.75,48300600,86.04965
2004-05-10,109.440002,109.75,108.360001,108.830002,75279400,85.328324
2004-05-07,111.220001,112.230003,109.959999,109.959999,60950000,86.2143
2004-05-06,112.019997,112.589996,111.00,111.809998,54997000,87.664794
2004-05-05,112.410004,112.959999,112.160004,112.779999,34405000,88.425325
2004-05-04,112.25,113.260002,111.660004,112.059998,51185100,87.860807
2004-05-03,111.370003,112.290001,111.349998,112.150002,33758000,87.931374
2004-04-30,112.169998,112.379997,110.900002,110.959999,48681400,86.998351
2004-04-29,112.720001,113.32,111.160004,111.830002,69687600,87.680478
2004-04-28,113.889999,114.010002,112.50,112.82,50165800,88.456687
2004-04-27,114.230003,115.120003,113.959999,114.300003,43485500,89.617086
