5928,3
IBM,JPM,GS
0.0109890726268,0.00322528261174,0.0
0.039130441437,0.0192926674271,0.0
-0.0230125509532,0.0220821640041,0.0
0.00428260359534,-0.00617256714809,0.0
0.0106609466027,0.00931672286259,0.0
-0.0105484897171,0.0,0.0
0.00852877604628,0.0184615907224,0.0
-0.01268493023,-0.0120847682716,0.0
-0.0042826978179,-0.0122327406452,0.0
-0.019354795364,0.00619240901859,0.0
-0.00877201700906,-0.00298177343806,0.0
0.0199115580531,0.00623036358008,0.0
0.0238611707455,0.00309618265293,0.0
0.00847456758077,-0.00925930066581,0.0
-0.0168067055991,-0.0155760545535,0.0
0.00641027328586,0.0284809855107,0.0
0.00636934999054,0.0153844892733,0.0
-0.0105484897171,-0.00606044382731,0.0
-0.00852877604628,0.00304827089142,0.0
0.0107526535769,0.00911858421361,0.0
-0.00212763407765,0.0,0.0
-0.019189722649,0.0,0.0
-0.00652175618222,-0.0240961701332,0.0
-0.0196937060962,-0.0462962148189,0.0
-0.0133927948793,-0.016181099075,0.0
0.0,-0.00986830928369,0.0
0.0610859338858,0.00332170354075,0.0
-0.0063966054899,-0.0132445278243,0.0
-0.032188832894,0.0167782277025,0.0
0.0133038048796,0.0165013640589,0.0
0.0109408836417,0.0162343998347,0.0
-0.0216450476202,0.00958455480933,0.0
0.0,-0.0221520419606,0.0
-0.00221236288943,0.0129452422786,0.0
-0.0110864390228,-0.0319492128797,0.0
-0.0630630595078,-0.0231024649931,0.0
0.0432692732941,0.00675720912136,0.0
-0.0115208154683,-0.0100671561989,0.0
-0.00932395077219,0.0135587983893,0.0
-0.00470595559305,-0.0100333360741,0.0
0.00709220592603,-0.0101351820786,0.0
0.014084521525,-0.00341240035534,0.0
0.00925930244797,0.0034240847032,0.0
0.00229351322965,0.00341319794331,0.0
-0.0343248781064,-0.00340158765133,0.0
-0.00236970514304,-0.00341240035534,0.0
0.0190023597266,0.0171229845367,0.0
-0.00233093663871,0.0101008972403,0.0
-0.0116823223815,-0.00333355612089,0.0
0.0,0.0133781982763,0.0
0.0,-0.0165013640589,0.0
0.0141844118521,0.0,0.0
-0.0116549895196,-0.00671185570875,0.0
-0.00707547876432,-0.0270267837744,0.0
0.0,0.0104165500229,0.0
-0.00712589790361,0.0,0.0
0.0478469034904,0.0,0.0
0.011415503194,-0.0137459804363,0.0
0.0112867591692,0.0,0.0
-0.00223217755966,0.0139375659451,0.0
0.0290827372182,0.0412371382393,0.0
-0.0021738517667,0.00660048392237,0.0
0.0152504955934,0.0229509774355,0.0
-0.00643777469537,-0.00640993567744,0.0
-0.0129589763608,-0.00967745972223,0.0
0.0262582325364,-0.00651509140219,0.0
-0.00639659485885,0.00655781617396,0.0
-0.0171673678539,-0.0032575457011,0.0
-0.0152837941378,-0.00653577300904,0.0
-0.0421286750347,-0.0197367723129,0.0
-0.00694445148608,-0.00335592785437,0.0
-0.018648003653,-0.0134682826382,0.0
0.0166271297914,-0.0205543204463,0.0
0.0210279551228,0.0246481786462,0.0
-0.0297482477401,-0.0137459311449,0.0
0.00707547876432,0.0139375152702,0.0
-0.00468381119861,0.0,0.0
0.0,0.0446737596419,0.0
-0.0117646828432,-0.00986831544832,0.0
0.00952374893239,0.0299003163998,0.0
-0.00235852735903,-0.0064520903606,0.0
-0.00945620553003,-0.0194806189467,0.0
0.0286396460838,0.00662301051613,0.0
-0.0162413485886,0.00328903274868,0.0
0.00707547876432,-0.016393223847,0.0
0.0,-0.0133335532954,0.0
-0.0210773042742,-0.0168916664726,0.0
0.117224929271,0.0103093291481,0.0
0.00642398909593,-0.0204082627978,0.0
0.00851058436009,-0.0208332764531,0.0
-0.012658240716,0.00709190543907,0.0
-0.0235042665043,-0.0140839289856,0.0
0.0065645581341,-0.00714338575638,0.0
0.00869569274908,0.0215826787519,0.0
0.00646552354871,0.00352147084192,0.0
-0.0107066172265,0.0,0.0
-0.00652176757499,-0.0105263670401,0.0
-0.0109409670693,-0.0177302556583,0.0
0.0088495968026,-0.0108303755465,0.0
0.0175438411909,0.0255468907731,0.0
-0.0129309976129,-0.0213522610329,0.0
0.0,0.0,0.0
0.00436683135609,0.00363671898718,0.0
0.0173912853848,0.00724607685722,0.0
0.0470084733292,0.0287774596033,0.0
-0.00816321262663,0.0454541117343,0.0
0.0102880213415,-0.010033496036,0.0
0.0122200135411,-0.0236481455467,0.0
-0.00603624378969,-0.00346054376727,0.0
0.0222672164863,0.0243058371687,0.0
0.00792082696778,0.00677937932256,0.0
0.00589384969591,-0.00336717588304,0.0
-0.00585931576944,0.0270274789214,0.0
-0.00982322563917,0.00986846759861,0.0
0.00793654296366,0.0358303342514,0.0
-0.023622064821,-0.00943400891853,0.0
-0.0161290152387,0.0126987697691,0.0
0.026639282176,0.0125386631496,0.0
0.0,-0.0185758039553,0.0
-0.0159680477122,0.0,0.0
0.00608521961517,-0.00315415251028,0.0
0.0100806015491,0.0126577016485,0.0
0.0179640645582,0.0218752583703,0.0
0.0196078448141,-0.0122326179098,0.0
-0.0192307708437,0.0,0.0
-0.013725465714,0.0,0.0
-0.00795223473916,-0.0123833919691,0.0
-0.0120241006442,-0.0125395331249,0.0
-0.0101419442234,-0.015872654607,0.0
0.016393425041,0.00967731491104,0.0
-0.0181451531352,-0.00639024989996,0.0
-0.0164270872525,-0.0128612083819,0.0
0.0271398112482,0.0195439145593,0.0
-0.0060974993542,-0.0031950510623,0.0
-0.0122699922751,-0.00634342746109,0.0
-0.026915142663,0.00325693631951,0.0
-0.029787181128,0.00974027905339,0.0
-0.0131578569815,-0.0128613688533,0.0
0.0133332945645,-0.00651506620249,0.0
-0.00438598420946,0.0098360852687,0.0
-0.00220265290559,-0.00649332108747,0.0
-0.0176600260843,0.00326817930351,0.0
0.00449440184496,-0.00325753310124,0.0
0.0156599264439,0.0,0.0
0.0264317387989,0.0228760576603,0.0
-0.0236051604578,-0.0127797677773,0.0
0.0,0.00323644935092,0.0
-0.0219780230314,-0.00967743460662,0.0
0.00449440184496,-0.0195438558486,0.0
0.116331119117,0.00664417298436,0.0
-0.0160321341922,0.0,0.0
0.0142566824646,0.00990100805921,0.0
0.00200804092172,0.0,0.0
0.00200392936925,-0.0196078783568,0.0
-0.00399993056494,0.00333369568603,0.0
-0.00602412276515,0.0199334319695,0.0
0.0161615992514,0.009772002522,0.0
-0.00994031510137,0.00322541753126,0.0
0.01204815795,0.0,0.0
0.00597611854484,-0.0225076900464,0.0
-0.0118812334302,-0.00328967986114,0.0
0.0140280812352,0.00330053757313,0.0
0.0197628071648,-0.00328967986114,0.0
-0.00581389181448,0.0,0.0
0.00779727244082,0.00330053757313,0.0
-0.0135396754041,0.0098684369124,0.0
0.00980390236132,0.0,0.0
0.0038835382231,0.019544005044,0.0
0.0038684306715,-0.00639017655958,0.0
0.0211946308141,-0.00643068442665,0.0
0.0283018311175,0.00323644935092,0.0
-0.00550452879952,0.00645142606894,0.0
-0.00184507893323,0.00961540155437,0.0
-0.00369681848612,0.00634887814627,0.0
0.0296846076925,-0.00630882419024,0.0
0.00900899137979,0.00634887814627,0.0
-0.00892855411276,-0.00315405087256,0.0
0.0,-0.00632965517881,0.0
-0.0126126348959,-0.0127383452827,0.0
-0.00912406994275,-0.00967743460662,0.0
-0.00920808515575,0.0,0.0
0.00371743249587,-0.00325753310124,0.0
0.0,-0.00653575987489,0.0
0.00555557700835,0.00328907719011,0.0
-0.00920808515575,-0.0229503149896,0.0
0.00929366198673,-0.0167791119906,0.0
0.0202578513455,0.00341334115372,0.0
0.00722021802193,0.00340157409656,0.0
0.0,0.00338926629348,0.0
0.017921111515,0.0,0.0
-0.00880279980063,-0.0202703120919,0.0
-0.00177618002081,0.0,0.0
-0.0106761972962,0.00689714536616,0.0
0.00179854203943,-0.00342487187318,0.0
-0.00718133036608,-0.00687265426838,0.0
-0.00180829908649,-0.0173014872027,0.0
0.0,0.0,0.0
-0.00724637852244,0.00352134880207,0.0
0.0145985436178,-0.00350899241583,0.0
0.00179854203943,-0.00171067815075,0.0
-0.0107719565528,-0.0107143007158,0.0
-0.00725952970465,-0.0108303402379,0.0
0.0109688840758,-0.00364986038145,0.0
-0.00542489725948,0.0,0.0
0.0345454021279,0.0293036912335,0.0
0.00527242812807,0.0213523555605,0.0
0.00174823315973,0.0,0.0
0.0209424135371,0.0278751965648,0.0
-0.0119657591589,0.0,0.0
0.0121106725499,0.013558777807,0.0
0.00170945781672,0.00668937912801,0.0
0.0170648125126,0.0,0.0
0.0117449872335,-0.00664492868078,0.0
-0.00497514337451,-0.0167222375108,0.0
-0.00500001918684,-0.0102040989028,0.0
-0.0217755313466,-0.0274910932315,0.0
0.0119863226414,0.0141337091112,0.0
0.00676819087743,0.0104529819921,0.0
-0.00336138171852,0.0206896949752,0.0
0.0269814566769,0.0101351542379,0.0
-0.0213464567378,0.0167228426654,0.0
-0.00838924535715,-0.0263162241272,0.0
0.00507608802875,-0.0135129786366,0.0
-0.0101009761193,0.0171229491918,0.0
-0.0290101834342,-0.0202020540481,0.0
0.0105447499417,-0.0103092959786,0.0
0.0156522282558,0.00347259471102,0.0
0.0136985945934,-0.00692099853212,0.0
-0.0270270309801,0.00348453748313,0.0
0.00520837639573,-0.003472437644,0.0
0.00690844491609,0.0139375194752,0.0
0.00343056001018,0.00343679470433,0.0
-0.00512824725532,-0.00342502360135,0.0
0.00515468173779,-0.0171817972529,0.0
0.00170934174468,-0.0104895248682,0.0
-0.0051194224058,-0.0035337869223,0.0
-0.0428816288224,-0.0283686259538,0.0
0.00358418128051,0.0583936387959,0.0
0.0107142970348,-0.00689635701329,0.0
-0.00176679904783,-0.0104165275969,0.0
0.0,0.0315788387703,0.0
0.00176992615167,-0.0102040989028,0.0
-0.0176678374955,0.00687265672205,0.0
0.0269784063424,0.0204778546915,0.0
0.0,0.0167228426654,0.0
0.00350265591789,0.0131573680621,0.0
-0.00523564521314,-0.0194804107601,0.0
-0.0157894524969,-0.0198675863714,0.0
0.0196078507033,0.0,0.0
-0.0122377875116,0.0101351542379,0.0
-0.0123893298081,0.0133781531014,0.0
0.0071684401491,0.00330053450804,0.0
0.00355874819515,-0.0164477888798,0.0
-0.00531919262556,-0.00668877397339,0.0
0.0213903966169,0.00336721208456,0.0
-0.0122164299404,-0.00335591201706,0.0
0.0406360721345,-0.0101010270241,0.0
-0.00169780684636,-0.00340157144969,0.0
0.0,0.0,0.0
0.0102040921512,-0.00682574571488,0.0
-0.0168350097182,0.00687265672205,0.0
0.0188356231663,-0.00341240969728,0.0
-0.0117647298514,-0.00513048675334,0.0
0.00340138859355,0.0104529415978,0.0
0.00847457254,0.0172418602193,0.0
-0.00504205826344,0.0101694673895,0.0
0.0152026820726,0.00335519692605,0.0
0.00499172188472,0.00668944909646,0.0
0.0149006417211,-0.00996675422535,0.0
-0.00815660362554,0.0,0.0
0.0,-0.00335594675775,0.0
0.00493425128323,0.0336703639976,0.0
0.0147299302575,0.0130287991166,0.0
0.0,-0.0128612326993,0.0
-0.00322583303179,-0.0130296725361,0.0
-0.0097087480663,-0.0165013702715,0.0
-0.0147058625868,-0.0167789839571,0.0
-0.0149253527737,0.0204777771778,0.0
-0.00336703109795,0.0100334263204,0.0
-0.0219594215346,0.00993375670442,0.0
0.0,-0.00655712099149,0.0
0.00172705514852,0.0231026558386,0.0
-0.0103447640092,-0.0129034350727,0.0
0.00522644837969,0.0196078001826,0.0
0.0207972486231,-0.00961536395619,0.0
0.0101867675736,0.00647223682159,0.0
0.00336129941236,0.0192925675376,0.0
0.0,0.00315480316597,0.0
-0.00168071224605,-0.00628906069391,0.0
0.0,0.00949364850887,0.0
0.0101010328474,-0.00627004481746,0.0
0.0,0.00630960633194,0.0
-0.00166670633988,0.00313432193898,0.0
0.0100167172198,0.00312522694136,0.0
0.0,0.00623028454849,0.0
-0.00165286061496,-0.0154796170054,0.0
-0.00662253122256,0.00314488168328,0.0
-0.0100000222937,0.00313432193898,0.0
0.0,-0.00312452866025,0.0
0.0,0.00313432193898,0.0
0.00841749105201,-0.00312452866025,0.0
-0.0116861340721,-0.00940436675643,0.0
0.0168919300591,0.0158225118082,0.0
0.00166109742094,-0.00311549032706,0.0
0.0248756421829,-0.00624975560161,0.0
0.0339805537148,-0.00314488168328,0.0
0.00469488006404,-0.012617802885,0.0
-0.00623054341399,-0.0255596633203,0.0
0.0,-0.00983604779866,0.0
0.0109717775053,-0.00331075896778,0.0
0.00620156428575,0.0365446665119,0.0
0.0107858151253,-0.00320536004725,0.0
-0.00609757461212,0.00321566741912,0.0
0.00306749156475,0.00961536395619,0.0
0.0214067098716,0.0,0.0
-0.01047903331,0.0,0.0
0.0105900063392,0.0,0.0
-0.0149700291302,-0.0126986221299,0.0
-0.00759876834862,-0.00964628376878,0.0
0.0214394913348,0.00649397758884,0.0
0.00299850744183,-0.00322603896965,0.0
0.0164424557585,-0.00323647998019,0.0
-0.00588236600535,0.00324698879442,0.0
-0.0177514551176,-0.00323647998019,0.0
-0.0075301696111,0.0,0.0
-0.00303490822138,-0.0081448953877,0.0
0.00913244078375,0.00993374577042,0.0
0.00150833155335,0.0131150058049,0.0
0.0120481544073,0.0161810359014,0.0
-0.00148806647737,0.0445864183174,0.0
0.00149028411921,-0.00914631066477,0.0
0.0238095131079,-0.00307718449241,0.0
0.0087209499227,-0.00925923022056,0.0
0.00432274515892,-0.00311553019616,0.0
-0.00860827892181,0.00312526706006,0.0
0.0173661120872,0.0124612950047,0.0
0.00426740419117,0.0307688543309,0.0
-0.0127478736227,-0.0149251959844,0.0
0.0215208211183,0.00303056104672,0.0
0.0294944178564,-0.00906354612811,0.0
0.0204638040774,0.0182927560223,0.0
0.0013369302464,0.00598773881247,0.0
0.0173564849916,-0.00297631257015,0.0
0.0170603201913,-0.00596999926676,0.0
-0.023225803147,0.00300325878188,0.0
-0.0264200817451,-0.00598853245109,0.0
0.00814113096927,0.00301230551487,0.0
0.0148048492865,0.0150148345355,0.0
-0.00265956472733,0.0236690907299,0.0
-0.00666669956427,0.0,0.0
0.00671144273664,0.017340980679,0.0
-0.00133332843695,0.00852269839136,0.0
0.00267021715035,0.0,0.0
0.00399465911824,0.00281651859783,0.0
0.00132625510237,0.0112361697892,0.0
0.00662254939709,-0.00277801435481,0.0
-0.00394741051693,0.0139280277145,0.0
0.00264199831352,-0.0109892163869,0.0
-0.0184453125589,0.0,0.0
0.0026845539888,-0.0111113210988,0.0
0.020080363625,0.0252809476794,0.0
0.020997354724,0.0301373792636,0.0
-0.0115681364754,-0.0212769932376,0.0
0.00650198289605,0.0163042988917,0.0
-0.0180878445219,-0.010694683076,0.0
-0.0250000212342,-0.0135139443335,0.0
0.00404856818293,0.0109591130262,0.0
0.013440869078,0.0162601100386,0.0
-0.00397876530713,0.0186668429123,0.0
-0.0279627284339,-0.0157067536034,0.0
0.00136985800685,0.0,0.0
-0.0164158676261,-0.00797869621724,0.0
-0.00556326202469,-0.0348527825326,0.0
-0.00279719252731,-0.0222220285972,0.0
0.0126226744234,0.0170455222919,0.0
0.0166204977894,0.0335195606562,0.0
0.0136239873077,0.00540514788156,0.0
0.0,-0.0107528912157,0.0
-0.00403224337071,-0.0135867956908,0.0
0.0121457626252,0.0330578683388,0.0
0.0426666247413,0.0160000669168,0.0
-0.00639383866956,0.00524909487668,0.0
0.00386098974728,0.0104440636084,0.0
0.011538474695,-0.0129197411851,0.0
-0.00380226747376,-0.00523593149168,0.0
-0.0292620886734,-0.00789471297798,0.0
0.0078636671078,0.0238726063088,0.0
0.00910275366973,-0.0155439951948,0.0
-0.0103092960739,-0.00526302572417,0.0
0.0169270777153,0.00534802421255,0.0
-0.00896283552225,0.00265920622566,0.0
0.0219637992908,0.0265254781941,0.0
0.00632114387972,0.0206715722424,0.0
0.0113064910968,0.0354434548504,0.0
-0.00869562056325,-0.022004941453,0.0
0.0187969774786,0.00750005436643,0.0
0.0209102385962,0.00744411382874,0.0
0.00120481484183,-0.0246306845404,0.0
0.032490958838,-0.0277775784749,0.0
-0.00233099379614,0.033765871038,0.0
-0.0537383216333,0.00753763545965,0.0
0.0283950638929,0.0324191624769,0.0
-0.00480195481702,-0.0265698575442,0.0
0.0373944709963,0.0272950840387,0.0
0.00813955519077,0.00724632478477,0.0
0.0057669915047,-0.00239816926538,0.0
0.0160550365898,0.00240393430675,0.0
-0.00112866405994,-0.00239816926538,0.0
-0.0158191999735,-0.00721159276777,0.0
0.0068886579763,-0.0121063471216,0.0
-0.0193842913394,0.0269605907852,0.0
0.0139534874411,0.00715995881292,0.0
-0.00344035440818,0.00236975513773,0.0
0.00230148753825,-0.00236415267478,0.0
0.00920600759871,0.0236968263014,0.0
0.00228049529062,-0.00462949518539,0.0
-0.00682596824106,-0.00930246080636,0.0
0.00114549678023,-0.0117369022885,0.0
0.0137299877962,0.00712583820565,0.0
0.0112866499921,0.0,0.0
0.00334822893966,0.0188677864217,0.0
0.0111234872041,-0.0138888902942,0.0
-0.0198019717801,0.0070422029389,0.0
-0.041526378267,-0.00233108759736,0.0
0.00819672337197,0.0,0.0
-0.00929154517511,0.0,0.0
-0.0164126656805,0.0,0.0
-0.00953513431191,0.0163552291929,0.0
-0.0216606404932,0.105747376845,0.0
0.00738005294892,-0.0124740115293,0.0
-0.00732598677859,-0.00631583500166,0.0
0.0172201235475,-0.0127118640144,0.0
-0.00604590646206,-0.00429218929982,0.0
-0.0158151189002,0.0043106916042,0.0
-0.0037082449606,0.0107294414282,0.0
-0.0136476840536,-0.00636938123518,0.0
-0.00503143254652,0.0106835904463,0.0
-0.0252844336624,0.0147993276343,0.0
0.0116731467672,0.00416645455863,0.0
-0.0294871792755,-0.00414916724186,0.0
-0.0132100592605,0.00833345551364,0.0
-0.0120481879236,0.00826413141184,0.0
0.0203252337603,-0.020491480962,0.0
0.0278883960105,0.0125523008726,0.0
-0.0103358886446,0.0,0.0
-0.0143603010957,-0.0289259501132,0.0
-0.00529805519979,-0.0042551034596,0.0
-0.0119840166612,0.00213692357166,0.0
0.0013477340841,0.00639654138837,0.0
0.0161507527641,0.0169490285398,0.0
-0.00529805519979,0.016666455697,0.0
0.00665779973877,-0.00204880771806,0.0
-0.0105819811336,-0.00410710498286,0.0
0.014705869691,0.00824754495615,0.0
-0.0118577025908,0.0350518770426,0.0
0.00799997755887,-0.0039843489832,0.0
-0.00396821452836,0.00800014150795,0.0
-0.0225763830301,-0.00198431233702,0.0
-0.0135869768128,0.00795251349797,0.0
0.0192837520958,0.00394454295327,0.0
0.00540544837261,0.00785877073685,0.0
-0.00537638659245,0.0,0.0
0.016216229075,-0.0155943924922,0.0
0.0305851064589,-0.0059406328193,0.0
-0.00516127588256,-0.0239043666427,0.0
0.0194552260491,-0.0102044138759,0.0
-0.029262086931,-0.0288658205068,0.0
0.0380078985066,0.00849271811438,0.0
-0.010101035838,-0.0400001715911,0.0
-0.0191326270059,-0.0109647010727,0.0
